POP N MAF Chrom NS SS pNpS private TH.pNpS TH.private Status
UA_Kie_Cho_4_2015-08-26 15039 0 genomewide 48351 134622 0.359161206934973 4.17721895933272 Keep Keep Keep
UA_Kie_Cho_5_2015-08-26 18246 0 genomewide 53126 147592 0.359951758902922 4.26116767052778 Keep Keep Keep
UA_Kie_Cho_6_2015-08-26 6414 0 genomewide 47132 122712 0.384086315926723 3.80712895559242 Keep Keep Keep
UA_Kie_Hle_1_2021-08-29 8238 0 genomewide 47780 136872 0.349085276754924 3.9158217876204 Keep Keep Keep
UA_Kie_Kho_1_2021-08-09 9190 0 genomewide 46550 134149 0.347002213956123 3.96331551138611 Keep Keep Keep
UA_Kie_Kop_1_2019-09-06 8665 0 genomewide 47234 131409 0.359442656134664 3.93776856704994 Keep Keep Keep
UA_Kie_Kyi_1_2014-08-09 7169 0 genomewide 44716 127467 0.350804521954702 3.85545858038604 Keep Keep Keep
UA_Kie_Kyi_1_2014-09-08 5231 0 genomewide 43677 128033 0.341138612701413 3.71858472002744 Keep Keep Keep
UA_Kie_Kyi_1_2014-10-11 270006 0 genomewide 136276 144044 0.946072033545306 5.43137341504024 Exclude Exclude Exclude
UA_Kie_Kyi_1_2015-08-10 22985 0 genomewide 54527 147491 0.369697134062417 4.36144450808633 Keep Keep Keep
UA_Kie_Kyi_1_2016-08-06 20616 0 genomewide 54454 149427 0.364418746277447 4.31420440554285 Keep Keep Keep
UA_Kie_Kyi_1_2016-09-04 15565 0 genomewide 52027 145913 0.356561786818172 4.19214912501853 Keep Keep Keep
UA_Kie_Kyi_1_2016-10-03 16137 0 genomewide 49978 142759 0.35008650943198 4.20782279900151 Keep Keep Keep
UA_Kie_Kyi_1_2020-09-29 4501 0 genomewide 44808 127288 0.352020614669097 3.65330901293848 Keep Keep Keep
UA_Kie_Pri_1_2016-09-03 23576 0 genomewide 48795 135458 0.360222356745264 4.37247012284187 Keep Keep Keep
UA_Kie_Vys_1_2017-08-11 6470 0 genomewide 47515 137134 0.346485918882261 3.8109042806687 Keep Keep Keep
UA_Kie_Vys_1_2017-09-03 7087 0 genomewide 42519 129405 0.328573084502144 3.85046243276152 Keep Keep Keep
UA_Kie_Vys_1_2017-09-26 4848 0 genomewide 46199 130334 0.354466217564105 3.68556261115823 Keep Keep Keep
UA_Kie_Vys_1_2017-10-19 8020 0 genomewide 50111 138657 0.361402597777249 3.90417436828416 Keep Keep Keep
UA_Kie_Vys_1_2018-07-25 6248 0 genomewide 47732 129375 0.368942995169082 3.79574102086924 Keep Keep Keep
UA_Kie_Vys_1_2018-08-29 6889 0 genomewide 48062 132181 0.363607477625377 3.83815618475215 Keep Keep Keep
UA_Kie_Vys_1_2018-09-27 9991 0 genomewide 50616 142620 0.35490113588557 3.99960895897142 Keep Keep Keep
UA_Kie_Vys_1_2019-08-12 3493 0 genomewide 37686 113637 0.33163494284432 3.54319858563765 Keep Keep Keep
UA_Kie_Vys_1_2019-09-02 5813 0 genomewide 42695 122511 0.348499318428549 3.76440032295639 Keep Keep Keep
UA_Kie_Vys_1_2020-08-18 5600 0 genomewide 46297 129912 0.356372005665373 3.7481880270062 Keep Keep Keep
UA_Kie_Vys_1_2020-09-21 3740 0 genomewide 31395 101422 0.309548224251149 3.57287160220048 Keep Keep Keep
UA_Kie_Vys_1_2020-10-15 6540 0 genomewide 47921 138348 0.34638014282823 3.81557774832427 Keep Keep Keep
UA_Kie_Vys_1_2021-08-01 5602 0 genomewide 42173 126669 0.332938603762562 3.74834310448755 Keep Keep Keep
UA_Kie_Vys_1_2021-09-19 4859 0 genomewide 47178 135156 0.349063304625766 3.68654689906301 Keep Keep Keep
UA_Lvi_Dro_1_2014-08-24 7552 0 genomewide 47449 138387 0.342871801542052 3.87806198129001 Keep Keep Keep
UA_Lvi_Dro_1_2015-09-18 6982 0 genomewide 47811 127055 0.376301601668569 3.84397984447816 Keep Keep Keep
UA_Lvi_Dro_1_2016-09-12 24662 0 genomewide 48514 133353 0.363801339302453 4.39202829341718 Keep Keep Keep
UA_Myk_Ryb_1_2021-07-22 6701 0 genomewide 44784 129864 0.344853077065237 3.82613961793591 Keep Keep Keep
UA_Ode_Ode_1_2013-05-16 21922 0 genomewide 54776 155271 0.352776758055271 4.34088017341365 Keep Keep Keep
UA_Ode_Ode_1_2013-10-15 10732 0 genomewide 54269 157322 0.34495493319434 4.0306806639999 Keep Keep Keep
UA_Ode_Ode_1_2014-07-03 7747 0 genomewide 45806 131107 0.349378751706621 3.88913355596672 Keep Keep Keep
UA_Ode_Ode_1_2014-07-22 6159 0 genomewide 43423 126732 0.342636429631032 3.78951020409025 Keep Keep Keep
UA_Ode_Ode_1_2014-08-29 7665 0 genomewide 46770 135772 0.344474560292255 3.88451215919039 Keep Keep Keep
UA_Ode_Ode_1_2014-10-10 6037 0 genomewide 46469 135204 0.343695452797254 3.78082117585347 Keep Keep Keep
UA_Ode_Ode_1_2015-06-30 5854 0 genomewide 47375 129255 0.366523538741248 3.76745271809777 Keep Keep Keep
UA_Ode_Ode_1_2015-07-26 17546 0 genomewide 49729 140719 0.353392221377355 4.24417812502254 Keep Keep Keep
UA_Ode_Ode_1_2015-08-27 4651 0 genomewide 47577 129457 0.367511992399021 3.66754633951152 Keep Keep Keep
UA_Ode_Ode_1_2015-09-26 76535 0 genomewide 58014 130855 0.44334568797524 4.88386008653574 Keep Keep Keep
UA_Ode_Ode_1_2016-08-20 18310 0 genomewide 46824 133966 0.34952152038577 4.2626883443017 Keep Keep Keep
UA_Ode_Ode_1_2016-09-15 14467 0 genomewide 47050 136418 0.344895834860502 4.16037848146286 Keep Keep Keep
UA_Ode_Ode_1_2017-08-12 3232 0 genomewide 33264 105471 0.315385271780869 3.50947135210255 Keep Keep Keep
UA_Ode_Ode_1_2017-09-23 9944 0 genomewide 42408 123114 0.344461231054145 3.99756111563359 Keep Keep Keep
UA_Ode_Ode_1_2018-06-30 4848 0 genomewide 42718 121072 0.352831373067266 3.68556261115823 Keep Keep Keep
UA_Ode_Ode_1_2018-08-15 5669 0 genomewide 45088 126242 0.357155304890607 3.75350645699097 Keep Keep Keep
UA_Ode_Ode_1_2018-09-15 6752 0 genomewide 46089 127278 0.362112855324565 3.8294324336176 Keep Keep Keep
UA_Ode_Ode_1_2019-06-15 1537 0 genomewide 30138 101282 0.29756521395707 3.18667386749975 Keep Keep Keep
UA_Ode_Ode_1_2019-09-06 10600 0 genomewide 48884 135279 0.361356899444851 4.02530586526477 Keep Keep Keep
UA_Ode_Ode_1_2020-08-28 6972 0 genomewide 45193 123968 0.36455375580795 3.84335737843796 Keep Keep Keep
UA_Ode_Ode_1_2020-09-26 3898 0 genomewide 37225 113959 0.326652568028853 3.5908418347816 Keep Keep Keep
UA_Ode_Ode_1_2020-09-28 6615 0 genomewide 42282 120338 0.351360335056258 3.82052984852352 Keep Keep Keep
UA_Ode_Ode_1_2020-10-30 5520 0 genomewide 45029 124604 0.361376841834933 3.7419390777292 Keep Keep Keep
UA_Ode_Ode_1_2021-11-11 5369 0 genomewide 39959 114977 0.347539073031998 3.72989340396324 Keep Keep Keep
UA_Pol_Pyr_1_2014-08-20 8964 0 genomewide 51457 146636 0.35091655527974 3.95250184786302 Keep Keep Keep
UA_Pol_Pyr_1_2015-08-26 5039 0 genomewide 48677 129641 0.375475351162055 3.70234435835577 Keep Keep Keep
UA_Pol_Pyr_1_2017-08-22 4995 0 genomewide 47015 129651 0.362627361146462 3.698535492562 Keep Keep Keep
UA_Pol_Pyr_1_2017-09-03 7945 0 genomewide 43966 125597 0.350056131913979 3.9000939015434 Keep Keep Keep
UA_Pol_Pyr_1_2019-08-25 8398 0 genomewide 45797 128441 0.356560599808472 3.92417587030192 Keep Keep Keep
UA_Pol_Pyr_1_2019-09-06 8169 0 genomewide 46446 129391 0.358958505614765 3.91216889605963 Keep Keep Keep
UA_Pol_Pyr_1_2021-07-29 5319 0 genomewide 45983 135314 0.339824408413025 3.72582999032058 Keep Keep Keep
UA_Vol_Lut_1_2019-08-28 4974 0 genomewide 43734 129260 0.338341327556862 3.69670578093392 Keep Keep Keep
UA_Zap_Zap_1_2019-06-17 8841 0 genomewide 46598 130455 0.3571959679583 3.94650139056959 Keep Keep Keep
US_Cal_And_1_2013-10-15 1475 0 genomewide 1090 3420 0.318713450292398 3.16879202031418 Keep Keep Keep
US_Cal_And_10_2013-10-15 1489 0 genomewide 9352 29118 0.321175904938526 3.17289469775218 Keep Keep Keep
US_Cal_And_11_2013-10-15 937 0 genomewide 2435 7268 0.335030269675289 2.97173959088778 Keep Keep Keep
US_Cal_And_12_2013-10-15 1581 0 genomewide 12172 39391 0.309004594958239 3.19893186993221 Keep Keep Keep
US_Cal_And_13_2013-10-15 1347 0 genomewide 7852 25292 0.310453898465918 3.12936759572299 Keep Keep Keep
US_Cal_And_14_2013-10-15 1285 0 genomewide 8194 24982 0.327996157233208 3.10890312766731 Keep Keep Keep
US_Cal_And_15_2013-10-15 1577 0 genomewide 12125 39243 0.308972300792498 3.1978316933289 Keep Keep Keep
US_Cal_And_16_2013-10-15 1264 0 genomewide 8988 28029 0.320667879696029 3.10174707394637 Keep Keep Keep
US_Cal_And_17_2013-10-15 1669 0 genomewide 9711 29688 0.327101859337106 3.22245633667925 Keep Keep Keep
US_Cal_And_18_2013-10-15 1363 0 genomewide 8803 28029 0.314067572870955 3.13449585583467 Keep Keep Keep
US_Cal_And_19_2013-10-15 317 0 genomewide 2252 6149 0.366238412750041 2.50105926221775 Keep Keep Keep
US_Cal_And_2_2013-10-15 984 0 genomewide 5462 15376 0.355228928199792 2.99299509843134 Keep Keep Keep
US_Cal_And_20_2013-10-15 595 0 genomewide 3739 11223 0.333155127862425 2.77451696572855 Keep Keep Keep
US_Cal_And_3_2013-10-15 3863 0 genomewide 22840 77150 0.296046662346079 3.58692470814482 Keep Keep Keep
US_Cal_And_4_2013-10-15 1529 0 genomewide 6909 20719 0.333462039673729 3.18440748541232 Keep Keep Keep
US_Cal_And_5_2013-10-15 2002 0 genomewide 21873 76734 0.285049652044726 3.3014640731433 Keep Keep Keep
US_Cal_And_6_2013-10-15 2475 0 genomewide 14548 47345 0.30727637554124 3.39357520326959 Keep Keep Keep
US_Cal_And_7_2013-10-15 3393 0 genomewide 20250 65635 0.308524415327188 3.53058385964512 Keep Keep Keep
US_Cal_And_8_2013-10-15 1938 0 genomewide 10828 33434 0.32386193695041 3.28735377271475 Keep Keep Keep
US_Cal_And_9_2013-10-15 3497 0 genomewide 26193 85526 0.306257746182447 3.54369563230924 Keep Keep Keep
US_Cal_Esp_1_2012-06-13 15241 0 genomewide 53960 156103 0.345669205588618 4.18301346308193 Keep Keep Keep
US_Cal_Esp_1_2012-08-22 10387 0 genomewide 50299 149545 0.336346918987596 4.01649013162083 Keep Keep Keep
US_Cal_Esp_1_2012-11-20 10817 0 genomewide 49974 149423 0.334446504219565 4.03410682970764 Keep Keep Keep
US_Cal_Esp_1_2013-05-07 12709 0 genomewide 52742 153502 0.343591614441506 4.10411137969897 Keep Keep Keep
US_Cal_Esp_1_2013-09-01 18257 0 genomewide 56112 159956 0.350796469028983 4.26142941555945 Keep Keep Keep
US_Cal_Pla_1_2012-08-25 14717 0 genomewide 59497 168330 0.353454523851957 4.16781928987713 Keep Keep Keep
US_Cal_Pla_1_2012-11-18 10044 0 genomewide 50940 151133 0.337054117896158 4.00190670404089 Keep Keep Keep
US_Cal_Pla_1_2013-08-30 17184 0 genomewide 56552 162185 0.348688226408114 4.23512426401946 Keep Keep Keep
US_Cal_Pla_1_2013-12-16 14258 0 genomewide 54087 156542 0.3455111088398 4.15405861037697 Keep Keep Keep
US_Cal_Sto_1_2012-10-01 6530 0 genomewide 46309 142062 0.325977390153595 3.81491318127507 Keep Keep Keep
US_Cal_Sto_1_2012-11-15 9286 0 genomewide 48203 146074 0.329990278899736 3.96782867933016 Keep Keep Keep
US_Cal_Sto_1_2013-09-03 20453 0 genomewide 56926 160436 0.354820613827321 4.3107570183526 Keep Keep Keep
US_Cal_Tuo_1_2012-10-10 8746 0 genomewide 45941 139612 0.329061971750279 3.94180947300884 Keep Keep Keep
US_Cal_Tuo_1_2012-11-17 16257 0 genomewide 58623 165455 0.354313861775105 4.21104040573205 Keep Keep Keep
US_Cal_Tuo_1_2013-05-14 7935 0 genomewide 50900 151499 0.335975815021881 3.89954693109087 Keep Keep Keep
US_Cal_Tuo_1_2013-08-31 21531 0 genomewide 60632 167879 0.361164886614764 4.33306420095198 Keep Keep Keep
US_Cal_Tuo_1_2013-12-08 9007 0 genomewide 51451 154152 0.333767969277077 3.95458016274376 Keep Keep Keep
US_Flo_Hom_1_2004-07-01 5912 0 genomewide 28190 88209 0.319581902073485 3.77173442538677 Keep Keep Keep
US_Flo_Hom_1_2010-07-15 27598 0 genomewide 56975 146078 0.390031353112721 4.44087761031029 Keep Keep Keep
US_Flo_Hom_1_2010-12-16 1913916 0 genomewide 432219 321962 1.3424534572403 6.28192287307666 Exclude Exclude Exclude
US_Flo_Hom_2_2004-07-01 3150 0 genomewide 26245 83614 0.31388284258617 3.4983105537896 Keep Keep Keep
US_Geo_Ath_1_2014-06-17 20915 0 genomewide 60149 168269 0.357457404513012 4.32045786891665 Keep Keep Keep
US_Geo_Ath_1_2014-10-15 41322 0 genomewide 70063 189569 0.369591019628737 4.61618133336896 Keep Keep Keep
US_Geo_Hah_1_2008-07-16 21502 0 genomewide 60725 155890 0.389537494387068 4.33247885752336 Keep Keep Keep
US_Ill_Urb_1_2015-07-11 16508 0 genomewide 59584 169498 0.35153217147105 4.21769446020538 Keep Keep Keep
US_Kan_Top_1_2014-06-22 12894 0 genomewide 56961 165425 0.344331267946199 4.11038766587509 Keep Keep Keep
US_Kan_Top_1_2014-10-22 9996 0 genomewide 53780 160231 0.33564041914486 3.99982624745441 Keep Keep Keep
US_Lou_Bat_1_2013-09-15 1295 0 genomewide 8253 23352 0.35341726618705 3.11226976841727 Keep Keep Keep
US_Lou_Bat_10_2013-09-15 11986 0 genomewide 16516 43365 0.380860140666436 4.07867427336047 Keep Keep Keep
US_Lou_Bat_2_2013-09-15 290 0 genomewide 2675 7601 0.351927377976582 2.46239799789896 Keep Keep Keep
US_Lou_Bat_3_2013-09-15 2483 0 genomewide 21432 68145 0.314505833149901 3.39497671955456 Keep Keep Keep
US_Lou_Bat_4_2013-09-15 1447 0 genomewide 9216 27113 0.339910743923579 3.16046853111904 Keep Keep Keep
US_Lou_Bat_5_2013-09-15 2836 0 genomewide 13164 37289 0.353026361661616 3.45270622651103 Keep Keep Keep
US_Lou_Bat_6_2013-09-15 2400 0 genomewide 15946 47567 0.335232409023062 3.38021124171161 Keep Keep Keep
US_Lou_Bat_7_2013-09-15 1830 0 genomewide 11604 33438 0.34703032478019 3.26245108973043 Keep Keep Keep
US_Lou_Bat_8_2013-09-15 1852 0 genomewide 15193 47912 0.317102187343463 3.26764098234592 Keep Keep Keep
US_Lou_Bat_9_2013-09-15 6450 0 genomewide 22252 69034 0.322333922415042 3.80955971463527 Keep Keep Keep
US_Lou_Wes_1_2013-09-15 246 0 genomewide 2512 7312 0.343544857768052 2.39093510710338 Keep Keep Keep
US_Lou_Wes_10_2013-09-15 472 0 genomewide 4055 11514 0.352179954837589 2.67394199863409 Keep Keep Keep
US_Lou_Wes_2_2013-09-15 3179 0 genomewide 14544 44948 0.323573907626591 3.50229052791477 Keep Keep Keep
US_Lou_Wes_3_2013-09-15 1652 0 genomewide 16687 52063 0.320515529262624 3.21801004298436 Keep Keep Keep
US_Lou_Wes_4_2013-09-15 3270 0 genomewide 17897 55701 0.321304823970844 3.51454775266029 Keep Keep Keep
US_Lou_Wes_5_2013-09-15 21281 0 genomewide 24973 66393 0.376139050803549 4.32799203171878 Keep Keep Keep
US_Lou_Wes_6_2013-09-15 485 0 genomewide 4565 14646 0.31168919841595 2.68574173860226 Keep Keep Keep
US_Lou_Wes_7_2013-09-15 3019 0 genomewide 14009 42547 0.329259407243754 3.4798631130231 Keep Keep Keep
US_Lou_Wes_8_2013-09-15 4006 0 genomewide 24660 80413 0.306666832477336 3.60271094495756 Keep Keep Keep
US_Lou_Wes_9_2013-09-15 3094 0 genomewide 20281 65194 0.311086909838329 3.49052030936335 Keep Keep Keep
US_Mai_Bow_1_2004-07-01 4016 0 genomewide 34735 110449 0.314489040190495 3.60379370413696 Keep Keep Keep
US_Mai_Bow_1_2009-10-15 106521 0 genomewide 71304 158525 0.449796562056458 5.02743523486457 Keep Exclude Exclude
US_Mai_Bow_2_2009-10-15 825305 0 genomewide 251484 201106 1.25050470895945 5.91661447623237 Exclude Exclude Exclude
US_Mai_Wal_1_2004-07-01 3837 0 genomewide 34114 107276 0.318002162645885 3.58399179919832 Keep Keep Keep
US_Mas_Lan_1_2012-07-28 12378 0 genomewide 55687 159535 0.349058200394898 4.09265047835679 Keep Keep Keep
US_Mas_Lan_1_2012-10-02 9640 0 genomewide 51598 153543 0.336049184918883 3.98407703390283 Keep Keep Keep
US_Mas_Lan_1_2014-07-20 20733 0 genomewide 60979 169025 0.360769116994527 4.31666214768863 Keep Keep Keep
US_Mas_Lan_1_2014-10-20 21376 0 genomewide 66041 178543 0.369888486247011 4.32992644079545 Keep Keep Keep
US_Mic_Ben_1_2014-07-26 16608 0 genomewide 64736 176240 0.367317294598275 4.22031733616836 Keep Keep Keep
US_Mic_Ben_1_2014-11-05 24889 0 genomewide 69163 181380 0.381315470283383 4.39600744770516 Keep Keep Keep
US_New_Ith_1_2012-07-25 16618 0 genomewide 56842 161752 0.351414511103418 4.22057875463283 Keep Keep Keep
US_New_Ith_1_2012-09-23 11591 0 genomewide 46212 139536 0.331183350533196 4.06412090582962 Keep Keep Keep
US_Nor_Ral_2_2003-07-01 3093 0 genomewide 35010 113211 0.309245568010176 3.49037992000318 Keep Keep Keep
US_Pen_Lin_1_2009-07-15 21057 0 genomewide 65296 155444 0.42006124392064 4.32339649713188 Keep Keep Keep
US_Pen_Lin_1_2009-11-16 10395 0 genomewide 55036 158764 0.346652893603084 4.01682449366749 Keep Keep Keep
US_Pen_Lin_1_2010-07-15 8162 0 genomewide 20537 43109 0.47639704006124 3.91179659043725 Keep Keep Keep
US_Pen_Lin_1_2010-11-16 20903 0 genomewide 58157 149923 0.387912461730355 4.32020862055824 Keep Keep Keep
US_Pen_Lin_1_2011-07-15 12517 0 genomewide 57038 158467 0.359936138123395 4.09750025223169 Keep Keep Keep
US_Pen_Lin_1_2011-10-15 2022033 0 genomewide 438868 316165 1.38809798681068 6.30578823908928 Exclude Exclude Exclude
US_Pen_Lin_1_2011-11-16 8698 0 genomewide 55728 154934 0.359688641615139 3.93941940332932 Keep Keep Keep
US_Pen_Lin_1_2012-07-16 7815 0 genomewide 57938 165833 0.349375576634325 3.89292898235521 Keep Keep Keep
US_Pen_Lin_1_2012-09-13 11607 0 genomewide 54300 158714 0.342124828307522 4.06471998444091 Keep Keep Keep
US_Pen_Lin_1_2012-10-10 3508 0 genomewide 41576 134684 0.308692940512607 3.545059584694 Keep Keep Keep
US_Pen_Lin_1_2013-06-15 41787 0 genomewide 65109 172758 0.376879797172924 4.6210411931055 Keep Keep Keep
US_Pen_Lin_1_2014-06-27 7839 0 genomewide 55466 162441 0.341453204548113 3.89426066444699 Keep Keep Keep
US_Pen_Lin_1_2014-10-17 19397 0 genomewide 68667 182562 0.376129753179742 4.28773456579649 Keep Keep Keep
US_Pen_Lin_1_2015-07-15 21932 0 genomewide 77018 195286 0.394385670247739 4.34107823721144 Keep Keep Keep
US_Pen_Lin_1_2015-10-15 17029 0 genomewide 64356 175725 0.366231327358088 4.23118914548267 Keep Keep Keep
US_Pen_Sta_1_2014-06-18 15703 0 genomewide 57514 163201 0.352412056298675 4.19598263068836 Keep Keep Keep
US_Pen_Sta_1_2014-10-16 13797 0 genomewide 61147 170998 0.357588977648861 4.1397846642937 Keep Keep Keep
US_Pen_Sta_1_2015-07-18 11233 0 genomewide 60206 170260 0.353612122635969 4.05049575888386 Keep Keep Keep
US_Rho_Pro_1_2014-09-25 3118 0 genomewide 43047 124848 0.344795271049596 3.49387611085282 Keep Keep Keep
US_Rho_Pro_1_2015-06-11 2498 0 genomewide 37093 121537 0.305199239737693 3.39759243403812 Keep Keep Keep
US_Rho_Pro_10_2015-06-11 2499 0 genomewide 31964 107432 0.297527738476432 3.39776625612645 Keep Keep Keep
US_Rho_Pro_11_2015-06-11 2514 0 genomewide 33838 112165 0.301680559889449 3.40036527334994 Keep Keep Keep
US_Rho_Pro_12_2015-06-11 2298 0 genomewide 32320 107302 0.301205942107323 3.36135002435227 Keep Keep Keep
US_Rho_Pro_2_2014-09-25 4023 0 genomewide 46497 127328 0.365174981151043 3.60455003257126 Keep Keep Keep
US_Rho_Pro_2_2015-06-11 2598 0 genomewide 34709 114520 0.303082431016416 3.41463914673701 Keep Keep Keep
US_Rho_Pro_3_2014-09-25 4111 0 genomewide 46368 131059 0.35379485575199 3.61394747678035 Keep Keep Keep
US_Rho_Pro_3_2015-06-11 1918 0 genomewide 34485 115148 0.299484142147497 3.28284860283464 Keep Keep Keep
US_Rho_Pro_4_2014-09-25 4119 0 genomewide 46843 131797 0.355417801619157 3.61479179195642 Keep Keep Keep
US_Rho_Pro_4_2015-06-11 2238 0 genomewide 34117 114371 0.298301142772206 3.34986008219233 Keep Keep Keep
US_Rho_Pro_5_2014-09-25 6238 0 genomewide 45826 127262 0.360091779164244 3.79504537042112 Keep Keep Keep
US_Rho_Pro_5_2015-06-11 1817 0 genomewide 33393 112249 0.297490400805352 3.25935492730803 Keep Keep Keep
US_Rho_Pro_6_2015-06-11 2240 0 genomewide 34064 112150 0.303736067766384 3.35024801833416 Keep Keep Keep
US_Rho_Pro_7_2015-06-11 1874 0 genomewide 33366 111684 0.298753626302783 3.27276958655176 Keep Keep Keep
US_Rho_Pro_8_2015-06-11 4322 0 genomewide 38229 122981 0.310852895975801 3.63568476254722 Keep Keep Keep
US_Rho_Pro_9_2015-06-11 2454 0 genomewide 32306 108177 0.298640191537942 3.38987455839099 Keep Keep Keep
US_Sou_Eut_1_2010-07-15 23000 0 genomewide 59375 151847 0.391018591081813 4.36172783601759 Keep Keep Keep
US_Tex_Lub_1_2013-09-15 3630 0 genomewide 19542 61367 0.318444766731305 3.55990662503611 Keep Keep Keep
US_Tex_Lub_10_2013-09-15 47031 0 genomewide 35335 82367 0.42899462163245 4.67238421306172 Keep Keep Keep
US_Tex_Lub_2_2013-09-15 1161 0 genomewide 16489 49828 0.330918359155495 3.06483221973857 Keep Keep Keep
US_Tex_Lub_3_2013-09-15 2774 0 genomewide 16633 49411 0.336625447774787 3.44310645673727 Keep Keep Keep
US_Tex_Lub_4_2013-09-15 3843 0 genomewide 14743 42481 0.347049269085003 3.58467038446435 Keep Keep Keep
US_Tex_Lub_5_2013-09-15 4807 0 genomewide 22931 70219 0.326564035375041 3.68187412212865 Keep Keep Keep
US_Tex_Lub_6_2013-09-15 2811 0 genomewide 16960 51213 0.331165914904419 3.44886084560744 Keep Keep Keep
US_Tex_Lub_7_2013-09-15 4142 0 genomewide 26678 86277 0.309213347705646 3.61721009455743 Keep Keep Keep
US_Tex_Lub_8_2013-09-15 3794 0 genomewide 22139 69478 0.318647629465442 3.57909732655264 Keep Keep Keep
US_Tex_Lub_9_2013-09-15 3569 0 genomewide 20069 62590 0.320642275123822 3.55254654795566 Keep Keep Keep
US_Tex_Sto_1_2013-09-15 2617 0 genomewide 19001 58619 0.324144048857879 3.41780372263988 Keep Keep Keep
US_Tex_Sto_10_2013-09-15 12884 0 genomewide 26556 79857 0.332544423156392 4.11005071614765 Keep Keep Keep
US_Tex_Sto_2_2013-09-15 1690 0 genomewide 17411 55661 0.312804297443452 3.22788670461367 Keep Keep Keep
US_Tex_Sto_3_2013-09-15 2309 0 genomewide 17313 53262 0.325053509068379 3.36342393291718 Keep Keep Keep
US_Tex_Sto_4_2013-09-15 1514 0 genomewide 13421 43830 0.306205795117499 3.18012587516405 Keep Keep Keep
US_Tex_Sto_5_2013-09-15 2060 0 genomewide 14448 43061 0.335524024058893 3.31386722036915 Keep Keep Keep
US_Tex_Sto_6_2013-09-15 2945 0 genomewide 15105 45446 0.332372486027373 3.46908529912312 Keep Keep Keep
US_Tex_Sto_7_2013-09-15 2801 0 genomewide 14704 46398 0.316910211647054 3.44731310882357 Keep Keep Keep
US_Tex_Sto_8_2013-09-15 3219 0 genomewide 20158 62916 0.320395447898786 3.50772097668561 Keep Keep Keep
US_Tex_Sto_9_2013-09-15 2362 0 genomewide 19687 65881 0.29882667233345 3.3732798932775 Keep Keep Keep
US_Vir_Cha_1_2012-07-18 14857 0 genomewide 58380 161999 0.360372594892561 4.17193112335597 Keep Keep Keep
US_Vir_Cha_1_2012-11-05 13208 0 genomewide 48792 150062 0.325145606482654 4.12083706025474 Keep Keep Keep
US_Vir_Cha_1_2014-06-25 14464 0 genomewide 59714 166771 0.358059854531064 4.16028841313129 Keep Keep Keep
US_Vir_Cha_1_2014-10-14 14982 0 genomewide 60974 168124 0.362672789131831 4.17556979273499 Keep Keep Keep
US_Vir_Cha_1_2015-07-01 9702 0 genomewide 60966 171379 0.355737867533362 3.98686127029004 Keep Keep Keep
US_Vir_Cha_1_2015-10-19 11272 0 genomewide 60926 170383 0.357582622679493 4.0520009801013 Keep Keep Keep
US_Vir_Cha_1_2016-06-24 5084 0 genomewide 32644 107577 0.303447762997667 3.70620554188197 Keep Keep Keep
US_Vir_Cha_1_2016-07-08 3943 0 genomewide 51969 136686 0.380207190202362 3.59582677707322 Keep Keep Keep
US_Vir_Cha_1_2016-07-22 10248 0 genomewide 40201 122583 0.327949226238549 4.01063911673663 Keep Keep Keep
US_Vir_Cha_1_2016-08-19 3824 0 genomewide 48830 132666 0.368067176216966 3.58251788360406 Keep Keep Keep
US_Vir_Cha_1_2016-09-02 4187 0 genomewide 53534 136179 0.393114944301251 3.62190296089123 Keep Keep Keep
US_Vir_Cha_1_2016-09-16 6551 0 genomewide 52521 133660 0.392944785276074 3.81630759943194 Keep Keep Keep
US_Vir_Cha_1_2016-10-03 3114 0 genomewide 37444 113993 0.328476309948857 3.4933186082321 Keep Keep Keep
US_Vir_Cha_1_2016-10-14 3617 0 genomewide 53165 134400 0.395572916666667 3.55834850876162 Keep Keep Keep
US_Vir_Cha_1_2016-10-28 7872 0 genomewide 68262 151415 0.45082719677707 3.89608508542329 Keep Keep Keep
US_Vir_Cha_1_2016-11-11 26433 0 genomewide 65086 145755 0.446543857843642 4.42214645596213 Keep Keep Keep
US_Vir_Cha_1_2016-12-03 5997 0 genomewide 57081 140229 0.407055601908307 3.77793404883778 Keep Keep Keep
US_Vir_Cha_1_2017-06-22 14712 0 genomewide 63400 144731 0.438054045090547 4.16767171623002 Keep Keep Keep
US_Vir_Cha_1_2017-07-07 11743 0 genomewide 56511 136442 0.414175986866214 4.06977906088151 Keep Keep Keep
US_Vir_Cha_1_2017-07-20 15438 0 genomewide 60676 141301 0.429409558318766 4.18859103659399 Keep Keep Keep
US_Vir_Cha_1_2017-08-03 3756 0 genomewide 42191 122723 0.343790487520677 3.57472558359407 Keep Keep Keep
US_Vir_Cha_1_2017-08-17 14772 0 genomewide 66872 158316 0.422395714899315 4.16943929897894 Keep Keep Keep
US_Vir_Cha_1_2017-08-31 6379 0 genomewide 60963 146269 0.41678687896957 3.80475260215046 Keep Keep Keep
US_Vir_Cha_1_2017-09-14 4710 0 genomewide 55147 136990 0.402562230819768 3.6730209071289 Keep Keep Keep
US_Vir_Cha_1_2017-09-28 5630 0 genomewide 55978 138695 0.403605032625545 3.75050839485135 Keep Keep Keep
US_Vir_Cha_1_2017-10-12 4341 0 genomewide 54586 136260 0.400601790694261 3.6375897858387 Keep Keep Keep
